Product_Identifier,Supermarket_Identifier,Product_Supermarket_Identifier,Product_Weight,Product_Fat_Content,Product_Shelf_Visibility,Product_Type,Product_Price,Supermarket_Opening_Year,Supermarket _Size,Supermarket_Location_Type,Supermarket_Type,Average_Price_per_ProductType,Product_Supermarket_Sales
FDV24,CHUKWUDI045,FDV24_CHUKWUDI045,5.635,Low Fat,0.103481775,Baking Goods,375.01,2009,,Cluster 2,Supermarket Type1,364.91892441860455,4494.15
FDU31,CHUKWUDI035,FDU31_CHUKWUDI035,10.5,Normal Fat,0.02498633,Fruits and Vegetables,541.88,2011,Small,Cluster 2,Supermarket Type1,398.2481124497989,7596.78
NCH43,CHUKWUDI019,NCH43_CHUKWUDI019,,Low Fat,0.123557061,Household,541.55,1992,Small,Cluster 1,Grocery Store,399.9994179894175,539.3
FDH34,CHUKWUDI046,FDH34_CHUKWUDI046,8.63,Low Fat,0.031095246,Snack Foods,464.4,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,8823.51
FDZ12,CHUKWUDI049,FDZ12_CHUKWUDI049,9.17,Low Fat,0.103138922,Baking Goods,354.37,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,7515.22
FDU23,CHUKWUDI046,FDU23_CHUKWUDI046,12.15,Low Fat,0.0,Breads,411.8,2004,Small,Cluster 1,Supermarket Type1,399.1672262773725,9907.1
NCM29,CHUKWUDI046,NCM29_CHUKWUDI046,11.5,Ultra Low fat,0.017642229,Health and Hygiene,329.66,2004,Small,Cluster 1,Supermarket Type1,367.1430293159605,7213.94
NCT42,CHUKWUDI035,NCT42_CHUKWUDI035,5.88,Low Fat,0.024882613999999997,Household,373.6,2011,Small,Cluster 2,Supermarket Type1,399.9994179894175,4101.33
FDP39,CHUKWUDI010,FDP39_CHUKWUDI010,12.65,Low Fat,0.116203156,Meat,133.83,2005,,Cluster 3,Grocery Store,390.9528030303029,1038.65
NCL17,CHUKWUDI035,NCL17_CHUKWUDI035,7.39,Low Fat,0.067766896,Health and Hygiene,351.7,2011,Small,Cluster 2,Supermarket Type1,367.1430293159605,9261.28
FDD26,CHUKWUDI027,FDD26_CHUKWUDI027,,Normal Fat,0.071806046,Canned,466.48,1992,Medium,Cluster 3,Supermarket Type3,391.7176329787233,12956.47
FDS46,CHUKWUDI018,FDS46_CHUKWUDI018,17.6,Normal Fat,0.047449835,Snack Foods,295.45,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,6554.8
NCZ54,CHUKWUDI049,NCZ54_CHUKWUDI049,14.65,Low Fat,0.083488992,Household,403.39,2006,Medium,Cluster 1,Supermarket Type1,399.9994179894175,17870.07
FDD57,CHUKWUDI046,FDD57_CHUKWUDI046,18.1,Low Fat,0.022399592000000003,Fruits and Vegetables,240.02,2004,Small,Cluster 1,Supermarket Type1,398.2481124497989,4522.45
FDM58,CHUKWUDI013,FDM58_CHUKWUDI013,16.85,Normal Fat,0.079624087,Snack Foods,279.14,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,5313.08
FDD47,CHUKWUDI046,FDD47_CHUKWUDI046,7.6,Normal Fat,0.142410775,Starchy Foods,429.86,2004,Small,Cluster 1,Supermarket Type1,421.2993827160495,9374.46
FDS44,CHUKWUDI017,FDS44_CHUKWUDI017,12.65,Normal Fat,0.156926608,Fruits and Vegetables,595.88,2014,,Cluster 2,Supermarket Type1,398.2481124497989,13820.34
DRC12,CHUKWUDI017,DRC12_CHUKWUDI017,17.85,Low Fat,0.038040837,Soft Drinks,472.8,2014,,Cluster 2,Supermarket Type1,386.99823754789264,8092.8
FDY60,CHUKWUDI017,FDY60_CHUKWUDI017,10.5,Normal Fat,0.026520107,Baking Goods,362.03,2014,,Cluster 2,Supermarket Type1,364.91892441860455,5392.98
FDA28,CHUKWUDI017,FDA28_CHUKWUDI017,16.1,Normal Fat,0.04807227,Frozen Foods,316.34,2014,,Cluster 2,Supermarket Type1,388.07109409190423,4404.27
FDY33,CHUKWUDI046,FDY33_CHUKWUDI046,14.5,Normal Fat,0.09720112800000001,Snack Foods,398.57,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,6762.86
FDE22,CHUKWUDI010,FDE22_CHUKWUDI010,9.695,Low Fat,0.049498821,Snack Foods,396.98,2005,,Cluster 3,Grocery Store,395.3521899736158,798.96
FDM36,CHUKWUDI035,FDM36_CHUKWUDI035,11.65,Normal Fat,0.05871972599999999,Baking Goods,427.86,2011,Small,Cluster 2,Supermarket Type1,364.91892441860455,7328.79
NCF18,CHUKWUDI045,NCF18_CHUKWUDI045,18.35,Low Fat,0.08916305599999999,Household,478.38,2009,,Cluster 2,Supermarket Type1,399.9994179894175,8149.39
DRF49,CHUKWUDI018,DRF49_CHUKWUDI018,7.27,Low Fat,0.07136748,Soft Drinks,279.63,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,5692.59
FDQ09,CHUKWUDI049,FDQ09_CHUKWUDI049,7.235,Low Fat,0.058222587,Snack Foods,287.21,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,8350.8
NCJ29,CHUKWUDI013,NCJ29_CHUKWUDI013,10.6,Low Fat,0.035163639,Health and Hygiene,211.06,1994,High,Cluster 3,Supermarket Type1,367.1430293159605,2130.56
NCU42,CHUKWUDI035,NCU42_CHUKWUDI035,9.0,Low Fat,0.019502965,Household,423.62,2011,Small,Cluster 2,Supermarket Type1,399.9994179894175,10527.96
NCN26,CHUKWUDI046,NCN26_CHUKWUDI046,10.85,Low Fat,0.028679893999999997,Household,287.95,2004,Small,Cluster 1,Supermarket Type1,399.9994179894175,5273.14
FDH14,CHUKWUDI049,FDH14_CHUKWUDI049,17.1,Normal Fat,0.046881328,Canned,353.46,2006,Medium,Cluster 1,Supermarket Type1,391.7176329787233,4214.51
FDZ52,CHUKWUDI013,FDZ52_CHUKWUDI013,19.2,Low Fat,0.099991245,Frozen Foods,281.97,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,4447.54
FDJ22,CHUKWUDI017,FDJ22_CHUKWUDI017,18.75,Low Fat,0.05310896,Snack Foods,484.13,2014,,Cluster 2,Supermarket Type1,395.3521899736158,7190.64
FDR19,CHUKWUDI013,FDR19_CHUKWUDI013,13.5,Normal Fat,0.159587755,Fruits and Vegetables,363.28,1994,High,Cluster 3,Supermarket Type1,398.2481124497989,1822.63
NCD42,CHUKWUDI013,NCD42_CHUKWUDI013,16.5,Low Fat,0.012627329,Health and Hygiene,96.88,1994,High,Cluster 3,Supermarket Type1,367.1430293159605,1897.53
FDL28,CHUKWUDI019,FDL28_CHUKWUDI019,,Normal Fat,0.0,Frozen Foods,575.17,1992,Small,Cluster 1,Grocery Store,388.07109409190423,1727.75
FDX40,CHUKWUDI010,FDX40_CHUKWUDI010,12.85,Low Fat,0.165694219,Frozen Foods,99.29,2005,,Cluster 3,Grocery Store,388.07109409190423,579.25
FDM46,CHUKWUDI049,FDM46_CHUKWUDI049,7.365,Low Fat,0.16021655199999998,Snack Foods,233.78,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,4194.54
FDS32,CHUKWUDI049,FDS32_CHUKWUDI049,17.75,Normal Fat,0.029700017999999998,Fruits and Vegetables,350.96,2006,Medium,Cluster 1,Supermarket Type1,398.2481124497989,3512.1
FDY02,CHUKWUDI019,FDY02_CHUKWUDI019,,Normal Fat,0.153456703,Dairy,660.23,1992,Small,Cluster 1,Grocery Store,409.5043428571421,657.48
FDY24,CHUKWUDI010,FDY24_CHUKWUDI010,4.88,Normal Fat,0.223440258,Baking Goods,130.57,2005,,Cluster 3,Grocery Store,364.91892441860455,404.47
FDU07,CHUKWUDI013,FDU07_CHUKWUDI013,11.1,Low Fat,0.059797172,Fruits and Vegetables,379.59,1994,High,Cluster 3,Supermarket Type1,398.2481124497989,2644.89
FDD39,CHUKWUDI017,FDD39_CHUKWUDI017,16.7,Low Fat,0.070551723,Dairy,544.21,2014,,Cluster 2,Supermarket Type1,409.5043428571421,5409.63
FDL24,CHUKWUDI035,FDL24_CHUKWUDI035,10.3,Normal Fat,0.024891881,Baking Goods,427.36,2011,Small,Cluster 2,Supermarket Type1,364.91892441860455,7759.9
FDN57,CHUKWUDI045,FDN57_CHUKWUDI045,18.25,Low Fat,0.054344185999999996,Snack Foods,350.54,2009,,Cluster 2,Supermarket Type1,395.3521899736158,4254.46
FDT03,CHUKWUDI017,FDT03_CHUKWUDI017,21.25,Low Fat,0.01005532,Meat,457.9,2014,,Cluster 2,Supermarket Type1,390.9528030303029,6891.03
FDG21,CHUKWUDI019,FDG21_CHUKWUDI019,,Normal Fat,0.256152243,Seafood,377.51,1992,Small,Cluster 1,Grocery Store,401.9480487804876,374.51
FDO11,CHUKWUDI027,FDO11_CHUKWUDI027,,Normal Fat,0.030118337999999998,Breads,622.02,1992,Medium,Cluster 3,Supermarket Type3,399.1672262773725,8715.32
NCM26,CHUKWUDI013,NCM26_CHUKWUDI013,20.5,Ultra Low fat,0.02312394,Others,386.59,1994,High,Cluster 3,Supermarket Type1,388.6077000000003,5742.53
DRO47,CHUKWUDI018,DRO47_CHUKWUDI018,10.195,Low Fat,0.112681821,Hard Drinks,284.97,2016,Medium,Cluster 3,Supermarket Type2,376.59880597014916,1131.86
FDZ49,CHUKWUDI045,FDZ49_CHUKWUDI045,11.0,Normal Fat,0.13341564,Canned,546.95,2009,,Cluster 2,Supermarket Type1,391.7176329787233,5509.5
FDO23,CHUKWUDI013,FDO23_CHUKWUDI013,17.85,Low Fat,0.146305498,Breads,235.36,1994,High,Cluster 3,Supermarket Type1,399.1672262773725,4018.1
FDN58,CHUKWUDI035,FDN58_CHUKWUDI035,13.8,Normal Fat,0.056861638,Snack Foods,579.0,2011,Small,Cluster 2,Supermarket Type1,395.3521899736158,17956.63
NCD54,CHUKWUDI049,NCD54_CHUKWUDI049,21.1,Low Fat,0.029054046,Household,361.7,2006,Medium,Cluster 1,Supermarket Type1,399.9994179894175,7223.93
NCJ18,CHUKWUDI046,NCJ18_CHUKWUDI046,12.35,Low Fat,0.16394193699999998,Household,292.53,2004,Small,Cluster 1,Supermarket Type1,399.9994179894175,3851.65
NCQ17,CHUKWUDI027,NCQ17_CHUKWUDI027,,Low Fat,0.116366304,Health and Hygiene,395.91,1992,Medium,Cluster 3,Supermarket Type3,367.1430293159605,10170.1
NCJ54,CHUKWUDI045,NCJ54_CHUKWUDI045,9.895,Low Fat,0.060188932,Household,582.66,2009,,Cluster 2,Supermarket Type1,399.9994179894175,15103.67
FDU04,CHUKWUDI018,FDU04_CHUKWUDI018,7.93,Low Fat,0.0,Frozen Foods,308.1,2016,Medium,Cluster 3,Supermarket Type2,388.07109409190423,1218.41
FDT33,CHUKWUDI018,FDT33_CHUKWUDI018,7.81,Normal Fat,0.03412912,Snack Foods,412.79,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,4595.68
FDW27,CHUKWUDI018,FDW27_CHUKWUDI018,5.86,Normal Fat,0.151467821,Meat,385.33,2016,Medium,Cluster 3,Supermarket Type2,390.9528030303029,8532.23
FDI19,CHUKWUDI035,FDI19_CHUKWUDI035,15.1,Low Fat,0.052329172,Meat,607.88,2011,Small,Cluster 2,Supermarket Type1,390.9528030303029,11511.68
FDT11,CHUKWUDI035,FDT11_CHUKWUDI035,5.94,Normal Fat,0.029366813,Breads,469.39,2011,Small,Cluster 2,Supermarket Type1,399.1672262773725,9387.78
FDV58,CHUKWUDI046,FDV58_CHUKWUDI046,20.85,Low Fat,0.12125037400000001,Snack Foods,484.86,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,3914.9
FDV37,CHUKWUDI027,FDV37_CHUKWUDI027,,Normal Fat,0.083109455,Canned,489.61,1992,Medium,Cluster 3,Supermarket Type3,391.7176329787233,14336.34
NCK07,CHUKWUDI017,NCK07_CHUKWUDI017,10.65,Low Fat,0.04896208,Others,414.63,2014,,Cluster 2,Supermarket Type1,388.6077000000003,9867.16
DRJ24,CHUKWUDI018,DRJ24_CHUKWUDI018,11.8,Low Fat,0.113790879,Soft Drinks,463.48,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,925.46
FDV51,CHUKWUDI046,FDV51_CHUKWUDI046,16.35,Low Fat,0.032538896,Meat,414.46,2004,Small,Cluster 1,Supermarket Type1,390.9528030303029,6631.37
FDU22,CHUKWUDI049,FDU22_CHUKWUDI049,12.35,Low Fat,0.093441604,Snack Foods,297.78,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,9184.71
FDR22,CHUKWUDI017,FDR22_CHUKWUDI017,19.35,Normal Fat,0.018667601000000002,Snack Foods,282.39,2014,,Cluster 2,Supermarket Type1,395.3521899736158,7270.54
DRK59,CHUKWUDI035,DRK59_CHUKWUDI035,8.895,Ultra Low fat,0.07543556,Hard Drinks,589.65,2011,Small,Cluster 2,Supermarket Type1,376.59880597014916,7616.75
NCQ53,CHUKWUDI045,NCQ53_CHUKWUDI045,17.6,Low Fat,0.018943666,Health and Hygiene,593.4,2009,,Cluster 2,Supermarket Type1,367.1430293159605,15363.34
FDJ08,CHUKWUDI045,FDJ08_CHUKWUDI045,11.1,Low Fat,0.11089655,Fruits and Vegetables,478.96,2009,,Cluster 2,Supermarket Type1,398.2481124497989,5254.83
FDH34,CHUKWUDI049,FDH34_CHUKWUDI049,8.63,Low Fat,0.031143591,Snack Foods,459.9,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,13467.47
FDJ58,CHUKWUDI019,FDJ58_CHUKWUDI019,,Normal Fat,0.184359831,Snack Foods,431.69,1992,Small,Cluster 1,Grocery Store,395.3521899736158,2147.21
FDI20,CHUKWUDI045,FDI20_CHUKWUDI045,19.1,Low Fat,0.038641968,Fruits and Vegetables,530.4,2009,,Cluster 2,Supermarket Type1,398.2481124497989,14774.1
NCY06,CHUKWUDI046,NCY06_CHUKWUDI046,15.25,Low Fat,0.061184804,Household,330.24,2004,Small,Cluster 1,Supermarket Type1,399.9994179894175,9787.26
FDI41,CHUKWUDI013,FDI41_CHUKWUDI013,18.5,Normal Fat,0.062205112,Frozen Foods,370.85,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,4414.25
FDA02,CHUKWUDI049,FDA02_CHUKWUDI049,14.0,Normal Fat,0.02976887,Dairy,363.7,2006,Medium,Cluster 1,Supermarket Type1,409.5043428571421,3250.77
FDE22,CHUKWUDI018,FDE22_CHUKWUDI018,9.695,Low Fat,0.029693277,Snack Foods,399.48,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,6791.16
FDN23,CHUKWUDI013,FDN23_CHUKWUDI013,6.575,Normal Fat,0.075444922,Breads,365.11,1994,High,Cluster 3,Supermarket Type1,399.1672262773725,6531.5
FDR27,CHUKWUDI045,FDR27_CHUKWUDI045,15.1,Normal Fat,0.096295326,Meat,333.74,2009,,Cluster 2,Supermarket Type1,390.9528030303029,3643.59
FDI10,CHUKWUDI027,FDI10_CHUKWUDI027,,Normal Fat,0.07802465,Snack Foods,428.61,1992,Medium,Cluster 3,Supermarket Type3,395.3521899736158,8622.11
FDS47,CHUKWUDI013,FDS47_CHUKWUDI013,16.75,Low Fat,0.128778474,Breads,222.96,1994,High,Cluster 3,Supermarket Type1,399.1672262773725,3954.85
NCU18,CHUKWUDI046,NCU18_CHUKWUDI046,15.1,Low Fat,0.055840055,Household,349.62,2004,Small,Cluster 1,Supermarket Type1,399.9994179894175,3528.74
FDY08,CHUKWUDI017,FDY08_CHUKWUDI017,9.395,Normal Fat,0.172042892,Fruits and Vegetables,349.96,2014,,Cluster 2,Supermarket Type1,398.2481124497989,4916.93
FDP48,CHUKWUDI018,FDP48_CHUKWUDI018,7.52,Normal Fat,0.044202545,Baking Goods,457.49,2016,Medium,Cluster 3,Supermarket Type2,364.91892441860455,10985.7
FDG12,CHUKWUDI049,FDG12_CHUKWUDI049,6.635,Normal Fat,0.006335942,Baking Goods,304.52,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,5121.67
FDJ57,CHUKWUDI045,FDJ57_CHUKWUDI045,7.42,Normal Fat,0.021617397000000003,Seafood,462.65,2009,,Cluster 2,Supermarket Type1,401.9480487804876,13003.07
DRL37,CHUKWUDI013,DRL37_CHUKWUDI013,15.5,Low Fat,0.053327763,Soft Drinks,111.19,1994,High,Cluster 3,Supermarket Type1,386.99823754789264,2163.85
FDC02,CHUKWUDI035,FDC02_CHUKWUDI035,21.35,Low Fat,0.068809463,Canned,646.32,2011,Small,Cluster 2,Supermarket Type1,391.7176329787233,13016.39
NCX29,CHUKWUDI017,NCX29_CHUKWUDI017,10.0,Ultra Low fat,0.08965681199999999,Health and Hygiene,360.03,2014,,Cluster 2,Supermarket Type1,367.1430293159605,4009.78
FDP58,CHUKWUDI049,FDP58_CHUKWUDI049,11.1,Low Fat,0.0,Snack Foods,551.87,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,10952.41
FDZ25,CHUKWUDI018,FDZ25_CHUKWUDI018,15.7,Normal Fat,0.027729547,Canned,423.45,2016,Medium,Cluster 3,Supermarket Type2,391.7176329787233,3820.03
DRF27,CHUKWUDI019,DRF27_CHUKWUDI019,,Low Fat,0.049754975,Dairy,380.34,1992,Small,Cluster 1,Grocery Store,409.5043428571421,382.84
DRM47,CHUKWUDI035,DRM47_CHUKWUDI035,9.3,Low Fat,0.043777415,Hard Drinks,482.46,2011,Small,Cluster 2,Supermarket Type1,376.59880597014916,15286.77
DRG13,CHUKWUDI035,DRG13_CHUKWUDI035,17.25,Low Fat,0.03717912,Soft Drinks,406.38,2011,Small,Cluster 2,Supermarket Type1,386.99823754789264,14800.73
FDI53,CHUKWUDI049,FDI53_CHUKWUDI049,8.895,Normal Fat,0.137858955,Frozen Foods,405.31,2006,Medium,Cluster 1,Supermarket Type1,388.07109409190423,6444.94
FDO28,CHUKWUDI049,FDO28_CHUKWUDI049,5.765,Low Fat,0.072410764,Frozen Foods,306.27,2006,Medium,Cluster 1,Supermarket Type1,388.07109409190423,2711.47
FDC38,CHUKWUDI035,FDC38_CHUKWUDI035,15.7,Low Fat,0.122470805,Canned,329.49,2011,Small,Cluster 2,Supermarket Type1,391.7176329787233,4968.53
FDO09,CHUKWUDI027,FDO09_CHUKWUDI027,,Normal Fat,0.124668026,Snack Foods,652.73,1992,Medium,Cluster 3,Supermarket Type3,395.3521899736158,13807.03
FDN45,CHUKWUDI035,FDN45_CHUKWUDI035,19.35,Low Fat,0.118080437,Snack Foods,556.52,2011,Small,Cluster 2,Supermarket Type1,395.3521899736158,15100.34
FDD46,CHUKWUDI010,FDD46_CHUKWUDI010,6.035,Low Fat,0.23643360100000002,Snack Foods,389.0,2005,,Cluster 3,Grocery Store,395.3521899736158,384.5
FDF52,CHUKWUDI049,FDF52_CHUKWUDI049,9.3,Low Fat,0.06688712299999999,Frozen Foods,459.82,2006,Medium,Cluster 1,Supermarket Type1,388.07109409190423,8209.31
NCQ54,CHUKWUDI018,NCQ54_CHUKWUDI018,17.7,Low Fat,0.012593466999999999,Household,419.12,2016,Medium,Cluster 3,Supermarket Type2,399.9994179894175,9685.73
DRJ24,CHUKWUDI019,DRJ24_CHUKWUDI019,,Low Fat,0.19842484100000002,Soft Drinks,463.23,1992,Small,Cluster 1,Grocery Store,386.99823754789264,925.46
NCS53,CHUKWUDI049,NCS53_CHUKWUDI049,14.5,Low Fat,0.08991776900000001,Health and Hygiene,400.9,2006,Medium,Cluster 1,Supermarket Type1,367.1430293159605,7130.72
FDO37,CHUKWUDI035,FDO37_CHUKWUDI035,8.06,Low Fat,0.021372636,Breakfast,579.33,2011,Small,Cluster 2,Supermarket Type1,395.34833333333324,13284.37
FDC37,CHUKWUDI013,FDC37_CHUKWUDI013,15.5,Low Fat,0.032845997,Baking Goods,266.98,1994,High,Cluster 3,Supermarket Type1,364.91892441860455,8039.54
DRI03,CHUKWUDI046,DRI03_CHUKWUDI046,6.03,Low Fat,0.022703692999999997,Dairy,444.76,2004,Small,Cluster 1,Supermarket Type1,409.5043428571421,11954.44
FDS27,CHUKWUDI049,FDS27_CHUKWUDI049,10.195,Normal Fat,0.012477512,Meat,492.78,2006,Medium,Cluster 1,Supermarket Type1,390.9528030303029,1964.11
FDX22,CHUKWUDI019,FDX22_CHUKWUDI019,,Normal Fat,0.04022593,Snack Foods,527.48,1992,Small,Cluster 1,Grocery Store,395.3521899736158,525.98
DRI01,CHUKWUDI018,DRI01_CHUKWUDI018,7.97,Low Fat,0.0,Soft Drinks,430.11,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,14226.48
NCH55,CHUKWUDI049,NCH55_CHUKWUDI049,16.35,Low Fat,0.034726222,Household,314.01,2006,Medium,Cluster 1,Supermarket Type1,399.9994179894175,7590.12
NCS54,CHUKWUDI035,NCS54_CHUKWUDI035,13.6,Low Fat,0.009991273,Household,438.84,2011,Small,Cluster 2,Supermarket Type1,399.9994179894175,9262.94
DRK12,CHUKWUDI010,DRK12_CHUKWUDI010,9.5,Low Fat,0.0,Soft Drinks,82.23,2005,,Cluster 3,Grocery Store,386.99823754789264,83.23
FDW33,CHUKWUDI046,FDW33_CHUKWUDI046,9.395,Low Fat,0.09912058800000001,Snack Foods,268.07,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,5060.08
FDZ55,CHUKWUDI035,FDZ55_CHUKWUDI035,6.055,Low Fat,0.025403897999999998,Fruits and Vegetables,402.48,2011,Small,Cluster 2,Supermarket Type1,398.2481124497989,6791.16
FDI07,CHUKWUDI019,FDI07_CHUKWUDI019,,Normal Fat,0.059110912,Meat,498.36,1992,Small,Cluster 1,Grocery Store,390.9528030303029,988.71
DRC36,CHUKWUDI035,DRC36_CHUKWUDI035,13.0,Normal Fat,0.044976367,Soft Drinks,440.51,2011,Small,Cluster 2,Supermarket Type1,386.99823754789264,3064.34
FDN40,CHUKWUDI017,FDN40_CHUKWUDI017,5.88,Low Fat,0.086945823,Frozen Foods,382.5,2014,,Cluster 2,Supermarket Type1,388.07109409190423,9227.99
FDC34,CHUKWUDI046,FDC34_CHUKWUDI046,16.0,Normal Fat,0.172759093,Snack Foods,392.74,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,11684.79
NCD19,CHUKWUDI010,NCD19_CHUKWUDI010,8.93,Low Fat,0.022059594,Household,140.15,2005,,Cluster 3,Grocery Store,399.9994179894175,690.77
NCE54,CHUKWUDI013,NCE54_CHUKWUDI013,20.7,Low Fat,0.026877471,Household,186.59,1994,High,Cluster 3,Supermarket Type1,399.9994179894175,2633.24
NCQ53,CHUKWUDI027,NCQ53_CHUKWUDI027,,Low Fat,0.018813776,Health and Hygiene,588.15,1992,Medium,Cluster 3,Supermarket Type3,367.1430293159605,14181.54
FDW16,CHUKWUDI046,FDW16_CHUKWUDI046,17.35,Normal Fat,0.041474232,Frozen Foods,232.7,2004,Small,Cluster 1,Supermarket Type1,388.07109409190423,2067.31
DRG49,CHUKWUDI027,DRG49_CHUKWUDI027,,Low Fat,0.067128641,Soft Drinks,607.12,1992,Medium,Cluster 3,Supermarket Type3,386.99823754789264,8552.2
NCL42,CHUKWUDI017,NCL42_CHUKWUDI017,18.85,Low Fat,0.040599962999999996,Household,610.04,2014,,Cluster 2,Supermarket Type1,399.9994179894175,14088.33
FDS55,CHUKWUDI013,FDS55_CHUKWUDI013,7.02,Low Fat,0.081096635,Fruits and Vegetables,371.18,1994,High,Cluster 3,Supermarket Type1,398.2481124497989,8908.4
FDJ12,CHUKWUDI049,FDJ12_CHUKWUDI049,8.895,Normal Fat,0.039101813,Baking Goods,522.07,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,13502.42
FDR10,CHUKWUDI010,FDR10_CHUKWUDI010,17.6,Low Fat,0.016804724,Snack Foods,408.64,2005,,Cluster 3,Grocery Store,395.3521899736158,1624.55
NCU54,CHUKWUDI035,NCU54_CHUKWUDI035,8.88,Low Fat,0.098603729,Household,526.82,2011,Small,Cluster 2,Supermarket Type1,399.9994179894175,10486.35
DRE12,CHUKWUDI046,DRE12_CHUKWUDI046,4.59,Low Fat,0.070780558,Soft Drinks,286.47,2004,Small,Cluster 1,Supermarket Type1,386.99823754789264,3112.62
FDI26,CHUKWUDI017,FDI26_CHUKWUDI017,5.94,Low Fat,0.035084073,Canned,441.09,2014,,Cluster 2,Supermarket Type1,391.7176329787233,5353.03
FDY52,CHUKWUDI013,FDY52_CHUKWUDI013,6.365,Low Fat,0.007342171,Frozen Foods,149.88,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,2450.14
FDO25,CHUKWUDI035,FDO25_CHUKWUDI035,6.3,Low Fat,0.127424932,Canned,520.32,2011,Small,Cluster 2,Supermarket Type1,391.7176329787233,5767.49
FDH56,CHUKWUDI019,FDH56_CHUKWUDI019,,Normal Fat,0.11173569,Fruits and Vegetables,289.87,1992,Small,Cluster 1,Grocery Store,398.2481124497989,289.62
DRJ23,CHUKWUDI017,DRJ23_CHUKWUDI017,18.35,Low Fat,0.041904578,Hard Drinks,470.47,2014,,Cluster 2,Supermarket Type1,376.59880597014916,10399.8
FDO13,CHUKWUDI049,FDO13_CHUKWUDI049,7.865,Low Fat,0.061154604,Breakfast,413.38,2006,Medium,Cluster 1,Supermarket Type1,395.34833333333324,2877.92
FDP34,CHUKWUDI019,FDP34_CHUKWUDI019,,Low Fat,0.24026824800000002,Snack Foods,391.16,1992,Small,Cluster 1,Grocery Store,395.3521899736158,782.32
NCU17,CHUKWUDI013,NCU17_CHUKWUDI013,5.32,Low Fat,0.0,Health and Hygiene,254.42,1994,High,Cluster 3,Supermarket Type1,367.1430293159605,2801.35
FDJ45,CHUKWUDI013,FDJ45_CHUKWUDI013,17.75,Low Fat,0.073349552,Seafood,85.55,1994,High,Cluster 3,Supermarket Type1,401.9480487804876,2336.96
FDL09,CHUKWUDI045,FDL09_CHUKWUDI045,19.6,Normal Fat,0.12829573,Snack Foods,418.2,2009,,Cluster 2,Supermarket Type1,395.3521899736158,5033.45
FDH56,CHUKWUDI018,FDH56_CHUKWUDI018,9.8,Normal Fat,0.06407717,Fruits and Vegetables,291.87,2016,Medium,Cluster 3,Supermarket Type2,398.2481124497989,4054.72
FDA33,CHUKWUDI046,FDA33_CHUKWUDI046,6.48,Low Fat,0.033899898,Snack Foods,367.27,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,7390.38
NCY17,CHUKWUDI013,NCY17_CHUKWUDI013,18.2,Low Fat,0.162960415,Health and Hygiene,108.77,1994,High,Cluster 3,Supermarket Type1,367.1430293159605,2676.52
FDJ48,CHUKWUDI045,FDJ48_CHUKWUDI045,11.3,Low Fat,0.0,Baking Goods,613.03,2009,,Cluster 2,Supermarket Type1,364.91892441860455,14203.18
FDJ58,CHUKWUDI027,FDJ58_CHUKWUDI027,,Normal Fat,0.104786172,Snack Foods,430.69,1992,Medium,Cluster 3,Supermarket Type3,395.3521899736158,3864.97
FDN01,CHUKWUDI049,FDN01_CHUKWUDI049,8.895,Low Fat,0.072511335,Breakfast,443.59,2006,Medium,Cluster 1,Supermarket Type1,395.34833333333324,8821.85
FDS55,CHUKWUDI045,FDS55_CHUKWUDI045,7.02,Low Fat,0.081328781,Fruits and Vegetables,375.18,2009,,Cluster 2,Supermarket Type1,398.2481124497989,11135.51
FDU36,CHUKWUDI049,FDU36_CHUKWUDI049,6.15,Low Fat,0.046342889000000005,Baking Goods,243.35,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,2217.11
FDG34,CHUKWUDI013,FDG34_CHUKWUDI013,11.5,Normal Fat,0.037539164,Snack Foods,267.31,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,7596.78
FDU35,CHUKWUDI046,FDU35_CHUKWUDI046,6.44,Low Fat,0.0,Breads,245.68,2004,Small,Cluster 1,Supermarket Type1,399.1672262773725,5992.2
